new_index,threads,files, per_requests,sequential_percent,identifiers,requests_bytes,inter_time,process_time,seed,generate_time,all_requests,thoughput,aioli,mlf,noop,sjf,to,toagg,twins,new_index
313,100,50,40,50,4,1048576,1000,10000,1,170491223,4000,23461,,,,,,,1,313
314,100,50,40,50,4,1048576,1000,10000,1,170728183,4000,23429,,,,,,,1,314
315,100,50,40,50,4,1048576,1000,10000,1,172349260,4000,23208,,,,,,,1,315
316,100,50,40,50,4,1048576,1000,10000,1,171906839,4000,23268,,,,,,,1,316
317,100,50,40,50,4,1048576,1000,10000,1,173431096,4000,23063,,,,,,,1,317
318,100,50,40,50,4,1048576,1000,10000,1,171811359,4000,23281,,,,,,,1,318
319,100,50,40,50,4,1048576,1000,10000,1,172711429,4000,23160,,,,,,,1,319
320,100,50,40,50,4,1048576,10000,10000,1,171879394,4000,23272,,,,,,,1,320
321,100,50,40,50,4,1048576,10000,10000,1,169671968,4000,23574,,,,,,,1,321
322,100,50,40,50,4,1048576,10000,10000,1,170729745,4000,23428,,,,,,,1,322
323,100,50,40,50,4,1048576,10000,10000,1,173562279,4000,23046,,,,,,,1,323
324,100,50,40,50,4,1048576,10000,10000,1,171137857,4000,23372,,,,,,,1,324
325,100,50,40,50,4,1048576,10000,10000,1,172864141,4000,23139,,,,,,,1,325
326,100,50,40,50,4,1048576,10000,10000,1,174360946,4000,22940,,,,,,,1,326
327,100,50,40,50,4,1048576,10000,10000,1,174121623,4000,22972,,,,,,,1,327
328,100,50,40,50,4,1048576,10000,10000,1,174450803,4000,22929,,,,,,,1,328
329,100,50,40,50,4,1048576,10000,10000,1,173857370,4000,23007,,,,,,,1,329
330,100,50,40,50,4,1048576,100000,10000,1,170014760,4000,23527,,,,,,,1,330
331,100,50,40,50,4,1048576,100000,10000,1,170342108,4000,23482,,,,,,,1,331
332,100,50,40,50,4,1048576,100000,10000,1,170064360,4000,23520,,,,,,,1,332
333,100,50,40,50,4,1048576,100000,10000,1,171279839,4000,23353,,,,,,,1,333
334,100,50,40,50,4,1048576,100000,10000,1,171374906,4000,23340,,,,,,,1,334
335,100,50,40,50,4,1048576,100000,10000,1,173076564,4000,23111,,,,,,,1,335
336,100,50,40,50,4,1048576,100000,10000,1,171613055,4000,23308,,,,,,,1,336
337,100,50,40,50,4,1048576,100000,10000,1,172155234,4000,23234,,,,,,,1,337
338,100,50,40,50,4,1048576,100000,10000,1,173687989,4000,23029,,,,,,,1,338
339,100,50,40,50,4,1048576,100000,10000,1,173130513,4000,23103,,,,,,,1,339
340,100,50,40,50,4,1048576,1000000,10000,1,167703002,4000,23851,,,,,,,1,340
341,100,50,40,50,4,1048576,1000000,10000,1,167070338,4000,23942,,,,,,,1,341
342,100,50,40,50,4,1048576,1000000,10000,1,166501607,4000,24023,,,,,,,1,342
343,100,50,40,50,4,1048576,1000000,10000,1,167628897,4000,23862,,,,,,,1,343
344,100,50,40,50,4,1048576,1000000,10000,1,167138661,4000,23932,,,,,,,1,344
345,100,50,40,50,4,1048576,1000000,10000,1,166236709,4000,24062,,,,,,,1,345
346,100,50,40,50,4,1048576,1000000,10000,1,169404641,4000,23612,,,,,,,1,346
347,100,50,40,50,4,1048576,1000000,10000,1,169562630,4000,23590,,,,,,,1,347
348,100,50,40,50,4,1048576,1000000,10000,1,169838143,4000,23551,,,,,,,1,348
349,100,50,40,50,4,1048576,1000000,10000,1,170317370,4000,23485,,,,,,,1,349
