,threads,files, per_requests,sequential_percent,identifiers,requests_bytes,inter_time,process_time,seed,generate_time,all_requests,thoughput,sjf
13721,100,50,10,100,4,16777216,10000,10000,1,43054043,1000,23226,1
13722,100,50,10,100,4,16777216,10000,10000,1,42918442,1000,23300,1
13723,100,50,10,100,4,16777216,10000,10000,1,42938437,1000,23289,1
13724,100,50,10,100,4,16777216,10000,10000,1,42987198,1000,23262,1
13725,100,50,10,100,4,16777216,10000,10000,1,42136577,1000,23732,1
13726,100,50,10,100,4,16777216,10000,10000,1,43352258,1000,23066,1
13727,100,50,10,100,4,16777216,10000,10000,1,44209653,1000,22619,1
13728,100,50,10,100,4,16777216,10000,10000,1,44249168,1000,22599,1
13729,100,50,10,100,4,16777216,100000,10000,1,42075680,1000,23766,1
13730,100,50,10,100,4,16777216,100000,10000,1,42180286,1000,23707,1
13731,100,50,10,100,4,16777216,100000,10000,1,42341695,1000,23617,1
13732,100,50,10,100,4,16777216,100000,10000,1,43095000,1000,23204,1
13733,100,50,10,100,4,16777216,100000,10000,1,42760468,1000,23386,1
13734,100,50,10,100,4,16777216,100000,10000,1,42255456,1000,23665,1
13735,100,50,10,100,4,16777216,100000,10000,1,42473484,1000,23544,1
13736,100,50,10,100,4,16777216,100000,10000,1,43983704,1000,22735,1
13737,100,50,10,100,4,16777216,100000,10000,1,44050752,1000,22701,1
13738,100,50,10,100,4,16777216,100000,10000,1,43085932,1000,23209,1
13739,100,50,10,100,4,16777216,1000000,10000,1,42361281,1000,23606,1
13740,100,50,10,100,4,16777216,1000000,10000,1,41448270,1000,24126,1
13741,100,50,10,100,4,16777216,1000000,10000,1,42528162,1000,23513,1
13742,100,50,10,100,4,16777216,1000000,10000,1,43290905,1000,23099,1
13743,100,50,10,100,4,16777216,1000000,10000,1,43037861,1000,23235,1
13744,100,50,10,100,4,16777216,1000000,10000,1,42588063,1000,23480,1
13745,100,50,10,100,4,16777216,1000000,10000,1,43047210,1000,23230,1
13746,100,50,10,100,4,16777216,1000000,10000,1,42841625,1000,23341,1
13747,100,50,10,100,4,16777216,1000000,10000,1,44046552,1000,22703,1
13748,100,50,10,100,4,16777216,1000000,10000,1,44378306,1000,22533,1
13749,100,50,20,0,4,65536,100,10000,1,81707435,2000,24477,1
13750,100,50,20,0,4,65536,100,10000,1,83901848,2000,23837,1
13751,100,50,20,0,4,65536,100,10000,1,84775629,2000,23591,1
13752,100,50,20,0,4,65536,100,10000,1,85329202,2000,23438,1
13753,100,50,20,0,4,65536,100,10000,1,84559446,2000,23651,1
13754,100,50,20,0,4,65536,100,10000,1,86208792,2000,23199,1
13755,100,50,20,0,4,65536,100,10000,1,85612156,2000,23361,1
13756,100,50,20,0,4,65536,100,10000,1,83675723,2000,23901,1
13757,100,50,20,0,4,65536,100,10000,1,84508297,2000,23666,1
13758,100,50,20,0,4,65536,100,10000,1,85869406,2000,23291,1
13759,100,50,20,0,4,65536,1000,10000,1,83674122,2000,23902,1
13760,100,50,20,0,4,65536,1000,10000,1,83788580,2000,23869,1
13761,100,50,20,0,4,65536,1000,10000,1,85420477,2000,23413,1
13762,100,50,20,0,4,65536,1000,10000,1,84026557,2000,23801,1
13763,100,50,20,0,4,65536,1000,10000,1,85017003,2000,23524,1
13764,100,50,20,0,4,65536,1000,10000,1,84563894,2000,23650,1
13765,100,50,20,0,4,65536,1000,10000,1,85192088,2000,23476,1
13766,100,50,20,0,4,65536,1000,10000,1,85126740,2000,23494,1
13767,100,50,20,0,4,65536,1000,10000,1,86044566,2000,23243,1
13768,100,50,20,0,4,65536,1000,10000,1,85289879,2000,23449,1
13769,100,50,20,0,4,65536,10000,10000,1,83580445,2000,23929,1
13770,100,50,20,0,4,65536,10000,10000,1,84434875,2000,23686,1
13771,100,50,20,0,4,65536,10000,10000,1,85075812,2000,23508,1
13772,100,50,20,0,4,65536,10000,10000,1,84246690,2000,23739,1
13773,100,50,20,0,4,65536,10000,10000,1,86060625,2000,23239,1
13774,100,50,20,0,4,65536,10000,10000,1,86713422,2000,23064,1
13775,100,50,20,0,4,65536,10000,10000,1,85136912,2000,23491,1
13776,100,50,20,0,4,65536,10000,10000,1,86441643,2000,23136,1
13777,100,50,20,0,4,65536,10000,10000,1,86270746,2000,23182,1
13778,100,50,20,0,4,65536,10000,10000,1,86800646,2000,23041,1
13779,100,50,20,0,4,65536,100000,10000,1,82525847,2000,24234,1
13780,100,50,20,0,4,65536,100000,10000,1,83758148,2000,23878,1
13781,100,50,20,0,4,65536,100000,10000,1,84966978,2000,23538,1
13782,100,50,20,0,4,65536,100000,10000,1,84527041,2000,23661,1
13783,100,50,20,0,4,65536,100000,10000,1,84393686,2000,23698,1
13784,100,50,20,0,4,65536,100000,10000,1,85940777,2000,23271,1
13785,100,50,20,0,4,65536,100000,10000,1,84921582,2000,23551,1
13786,100,50,20,0,4,65536,100000,10000,1,84764530,2000,23594,1
13787,100,50,20,0,4,65536,100000,10000,1,89292465,2000,22398,1
13788,100,50,20,0,4,65536,100000,10000,1,89937769,2000,22237,1
13789,100,50,20,0,4,65536,1000000,10000,1,81739608,2000,24467,1
13790,100,50,20,0,4,65536,1000000,10000,1,81105486,2000,24659,1
13791,100,50,20,0,4,65536,1000000,10000,1,82479281,2000,24248,1
13792,100,50,20,0,4,65536,1000000,10000,1,83008574,2000,24093,1
13793,100,50,20,0,4,65536,1000000,10000,1,82789337,2000,24157,1
13794,100,50,20,0,4,65536,1000000,10000,1,81647277,2000,24495,1
13795,100,50,20,0,4,65536,1000000,10000,1,83330006,2000,24000,1
13796,100,50,20,0,4,65536,1000000,10000,1,84104256,2000,23780,1
13797,100,50,20,0,4,65536,1000000,10000,1,83526424,2000,23944,1
13798,100,50,20,0,4,65536,1000000,10000,1,84388883,2000,23699,1
13799,100,50,20,0,4,262144,100,10000,1,82784706,2000,24159,1
13800,100,50,20,0,4,262144,100,10000,1,83626379,2000,23915,1
13801,100,50,20,0,4,262144,100,10000,1,84424623,2000,23689,1
13802,100,50,20,0,4,262144,100,10000,1,84476119,2000,23675,1
13803,100,50,20,0,4,262144,100,10000,1,84184353,2000,23757,1
13804,100,50,20,0,4,262144,100,10000,1,83630934,2000,23914,1
13805,100,50,20,0,4,262144,100,10000,1,85050193,2000,23515,1
13806,100,50,20,0,4,262144,100,10000,1,84867269,2000,23566,1
13807,100,50,20,0,4,262144,100,10000,1,84011482,2000,23806,1
13808,100,50,20,0,4,262144,100,10000,1,85425356,2000,23412,1
13809,100,50,20,0,4,262144,1000,10000,1,84501084,2000,23668,1
13810,100,50,20,0,4,262144,1000,10000,1,82657549,2000,24196,1
13811,100,50,20,0,4,262144,1000,10000,1,83990257,2000,23812,1
13812,100,50,20,0,4,262144,1000,10000,1,85307830,2000,23444,1
13813,100,50,20,0,4,262144,1000,10000,1,85069110,2000,23510,1
13814,100,50,20,0,4,262144,1000,10000,1,84019554,2000,23803,1
13815,100,50,20,0,4,262144,1000,10000,1,84266995,2000,23734,1
13816,100,50,20,0,4,262144,1000,10000,1,85774836,2000,23316,1
13817,100,50,20,0,4,262144,1000,10000,1,86453935,2000,23133,1
13818,100,50,20,0,4,262144,1000,10000,1,86313721,2000,23171,1
13819,100,50,20,0,4,262144,10000,10000,1,82708441,2000,24181,1
13820,100,50,20,0,4,262144,10000,10000,1,82838023,2000,24143,1
13821,100,50,20,0,4,262144,10000,10000,1,83460989,2000,23963,1
13822,100,50,20,0,4,262144,10000,10000,1,83444238,2000,23968,1
13823,100,50,20,0,4,262144,10000,10000,1,85637903,2000,23354,1
13824,100,50,20,0,4,262144,10000,10000,1,85381694,2000,23424,1
13825,100,50,20,0,4,262144,10000,10000,1,84582847,2000,23645,1
13826,100,50,20,0,4,262144,10000,10000,1,83605813,2000,23921,1
13827,100,50,20,0,4,262144,10000,10000,1,84712070,2000,23609,1
13828,100,50,20,0,4,262144,10000,10000,1,84833692,2000,23575,1
13829,100,50,20,0,4,262144,100000,10000,1,83373191,2000,23988,1
13830,100,50,20,0,4,262144,100000,10000,1,84897481,2000,23557,1
13831,100,50,20,0,4,262144,100000,10000,1,85350592,2000,23432,1
13832,100,50,20,0,4,262144,100000,10000,1,86022886,2000,23249,1
13833,100,50,20,0,4,262144,100000,10000,1,84673341,2000,23620,1
13834,100,50,20,0,4,262144,100000,10000,1,85092280,2000,23503,1
13835,100,50,20,0,4,262144,100000,10000,1,85370360,2000,23427,1
13836,100,50,20,0,4,262144,100000,10000,1,86021661,2000,23249,1
13837,100,50,20,0,4,262144,100000,10000,1,85233401,2000,23464,1
13838,100,50,20,0,4,262144,100000,10000,1,85163338,2000,23484,1
13839,100,50,20,0,4,262144,1000000,10000,1,82720321,2000,24177,1
13840,100,50,20,0,4,262144,1000000,10000,1,83068983,2000,24076,1
13841,100,50,20,0,4,262144,1000000,10000,1,82338987,2000,24289,1
13842,100,50,20,0,4,262144,1000000,10000,1,82527422,2000,24234,1
13843,100,50,20,0,4,262144,1000000,10000,1,82247052,2000,24316,1
13844,100,50,20,0,4,262144,1000000,10000,1,83570152,2000,23931,1
13845,100,50,20,0,4,262144,1000000,10000,1,84394805,2000,23698,1
13846,100,50,20,0,4,262144,1000000,10000,1,83483957,2000,23956,1
13847,100,50,20,0,4,262144,1000000,10000,1,84508713,2000,23666,1
13848,100,50,20,0,4,262144,1000000,10000,1,85077842,2000,23507,1
13849,100,50,20,0,4,1048576,100,10000,1,82721815,2000,24177,1
13850,100,50,20,0,4,1048576,100,10000,1,82365674,2000,24281,1
13851,100,50,20,0,4,1048576,100,10000,1,82012878,2000,24386,1
13852,100,50,20,0,4,1048576,100,10000,1,84096475,2000,23782,1
13853,100,50,20,0,4,1048576,100,10000,1,82896823,2000,24126,1
13854,100,50,20,0,4,1048576,100,10000,1,83789829,2000,23869,1
13855,100,50,20,0,4,1048576,100,10000,1,84638861,2000,23629,1
13856,100,50,20,0,4,1048576,100,10000,1,83842820,2000,23854,1
13857,100,50,20,0,4,1048576,100,10000,1,83356325,2000,23993,1
13858,100,50,20,0,4,1048576,100,10000,1,85901501,2000,23282,1
13859,100,50,20,0,4,1048576,1000,10000,1,83137014,2000,24056,1
13860,100,50,20,0,4,1048576,1000,10000,1,84929212,2000,23549,1
13861,100,50,20,0,4,1048576,1000,10000,1,84092509,2000,23783,1
13862,100,50,20,0,4,1048576,1000,10000,1,84250967,2000,23738,1
13863,100,50,20,0,4,1048576,1000,10000,1,84907966,2000,23554,1
13864,100,50,20,0,4,1048576,1000,10000,1,84927101,2000,23549,1
13865,100,50,20,0,4,1048576,1000,10000,1,85604438,2000,23363,1
13866,100,50,20,0,4,1048576,1000,10000,1,85335901,2000,23436,1
13867,100,50,20,0,4,1048576,1000,10000,1,86034252,2000,23246,1
13868,100,50,20,0,4,1048576,1000,10000,1,85529378,2000,23383,1
13869,100,50,20,0,4,1048576,10000,10000,1,83376249,2000,23987,1
13870,100,50,20,0,4,1048576,10000,10000,1,83134736,2000,24057,1
13871,100,50,20,0,4,1048576,10000,10000,1,84390368,2000,23699,1
13872,100,50,20,0,4,1048576,10000,10000,1,84101635,2000,23780,1
13873,100,50,20,0,4,1048576,10000,10000,1,82643838,2000,24200,1
13874,100,50,20,0,4,1048576,10000,10000,1,83222507,2000,24031,1
13875,100,50,20,0,4,1048576,10000,10000,1,84550426,2000,23654,1
13876,100,50,20,0,4,1048576,10000,10000,1,85386837,2000,23422,1
13877,100,50,20,0,4,1048576,10000,10000,1,85710729,2000,23334,1
13878,100,50,20,0,4,1048576,10000,10000,1,86154430,2000,23214,1
13879,100,50,20,0,4,1048576,100000,10000,1,83932718,2000,23828,1
13880,100,50,20,0,4,1048576,100000,10000,1,84863306,2000,23567,1
13881,100,50,20,0,4,1048576,100000,10000,1,84667572,2000,23621,1
13882,100,50,20,0,4,1048576,100000,10000,1,84921469,2000,23551,1
13883,100,50,20,0,4,1048576,100000,10000,1,84989356,2000,23532,1
13884,100,50,20,0,4,1048576,100000,10000,1,85070954,2000,23509,1
13885,100,50,20,0,4,1048576,100000,10000,1,85488060,2000,23395,1
13886,100,50,20,0,4,1048576,100000,10000,1,85995398,2000,23257,1
13887,100,50,20,0,4,1048576,100000,10000,1,86287780,2000,23178,1
13888,100,50,20,0,4,1048576,100000,10000,1,87501230,2000,22856,1
13889,100,50,20,0,4,1048576,1000000,10000,1,78020026,2000,25634,1
13890,100,50,20,0,4,1048576,1000000,10000,1,80541543,2000,24831,1
13891,100,50,20,0,4,1048576,1000000,10000,1,82381623,2000,24277,1
13892,100,50,20,0,4,1048576,1000000,10000,1,83101465,2000,24066,1
13893,100,50,20,0,4,1048576,1000000,10000,1,82038239,2000,24378,1
13894,100,50,20,0,4,1048576,1000000,10000,1,83106167,2000,24065,1
13895,100,50,20,0,4,1048576,1000000,10000,1,82072428,2000,24368,1
13896,100,50,20,0,4,1048576,1000000,10000,1,83923979,2000,23831,1
13897,100,50,20,0,4,1048576,1000000,10000,1,82996512,2000,24097,1
13898,100,50,20,0,4,1048576,1000000,10000,1,84422872,2000,23690,1
13899,100,50,20,0,4,4194304,100,10000,1,84954241,2000,23542,1
13900,100,50,20,0,4,4194304,100,10000,1,85157344,2000,23485,1
13901,100,50,20,0,4,4194304,100,10000,1,84963032,2000,23539,1
13902,100,50,20,0,4,4194304,100,10000,1,84804535,2000,23583,1
13903,100,50,20,0,4,4194304,100,10000,1,84115725,2000,23776,1
13904,100,50,20,0,4,4194304,100,10000,1,85499574,2000,23391,1
13905,100,50,20,0,4,4194304,100,10000,1,84797831,2000,23585,1
13906,100,50,20,0,4,4194304,100,10000,1,85346182,2000,23433,1
13907,100,50,20,0,4,4194304,100,10000,1,86228544,2000,23194,1
13908,100,50,20,0,4,4194304,100,10000,1,85496062,2000,23392,1
13909,100,50,20,0,4,4194304,1000,10000,1,83654067,2000,23907,1
13910,100,50,20,0,4,4194304,1000,10000,1,84049145,2000,23795,1
13911,100,50,20,0,4,4194304,1000,10000,1,85770358,2000,23318,1
13912,100,50,20,0,4,4194304,1000,10000,1,84509839,2000,23665,1
13913,100,50,20,0,4,4194304,1000,10000,1,85516368,2000,23387,1
13914,100,50,20,0,4,4194304,1000,10000,1,86164151,2000,23211,1
13915,100,50,20,0,4,4194304,1000,10000,1,84068007,2000,23790,1
13916,100,50,20,0,4,4194304,1000,10000,1,86605457,2000,23093,1
13917,100,50,20,0,4,4194304,1000,10000,1,87429162,2000,22875,1
13918,100,50,20,0,4,4194304,1000,10000,1,86198513,2000,23202,1
13919,100,50,20,0,4,4194304,10000,10000,1,83184849,2000,24042,1
13920,100,50,20,0,4,4194304,10000,10000,1,81548264,2000,24525,1
13921,100,50,20,0,4,4194304,10000,10000,1,82526386,2000,24234,1
13922,100,50,20,0,4,4194304,10000,10000,1,83318578,2000,24004,1
13923,100,50,20,0,4,4194304,10000,10000,1,82885550,2000,24129,1
13924,100,50,20,0,4,4194304,10000,10000,1,83237954,2000,24027,1
13925,100,50,20,0,4,4194304,10000,10000,1,83529571,2000,23943,1
13926,100,50,20,0,4,4194304,10000,10000,1,83691485,2000,23897,1
13927,100,50,20,0,4,4194304,10000,10000,1,83681723,2000,23900,1
13928,100,50,20,0,4,4194304,10000,10000,1,85201128,2000,23473,1
13929,100,50,20,0,4,4194304,100000,10000,1,84121717,2000,23775,1
13930,100,50,20,0,4,4194304,100000,10000,1,82575896,2000,24220,1
13931,100,50,20,0,4,4194304,100000,10000,1,84121758,2000,23775,1
13932,100,50,20,0,4,4194304,100000,10000,1,83843718,2000,23853,1
13933,100,50,20,0,4,4194304,100000,10000,1,82647500,2000,24199,1
13934,100,50,20,0,4,4194304,100000,10000,1,84315194,2000,23720,1
13935,100,50,20,0,4,4194304,100000,10000,1,84588722,2000,23643,1
13936,100,50,20,0,4,4194304,100000,10000,1,83292485,2000,24011,1
13937,100,50,20,0,4,4194304,100000,10000,1,84241077,2000,23741,1
13938,100,50,20,0,4,4194304,100000,10000,1,85240230,2000,23463,1
13939,100,50,20,0,4,4194304,1000000,10000,1,81620659,2000,24503,1
13940,100,50,20,0,4,4194304,1000000,10000,1,83101070,2000,24067,1
13941,100,50,20,0,4,4194304,1000000,10000,1,82810537,2000,24151,1
13942,100,50,20,0,4,4194304,1000000,10000,1,82787503,2000,24158,1
13943,100,50,20,0,4,4194304,1000000,10000,1,82156161,2000,24343,1
13944,100,50,20,0,4,4194304,1000000,10000,1,81779913,2000,24455,1
13945,100,50,20,0,4,4194304,1000000,10000,1,82342309,2000,24288,1
13946,100,50,20,0,4,4194304,1000000,10000,1,82937092,2000,24114,1
13947,100,50,20,0,4,4194304,1000000,10000,1,82142186,2000,24348,1
13948,100,50,20,0,4,4194304,1000000,10000,1,83682384,2000,23899,1
13949,100,50,20,0,4,16777216,100,10000,1,82365380,2000,24282,1
13950,100,50,20,0,4,16777216,100,10000,1,83954287,2000,23822,1
13951,100,50,20,0,4,16777216,100,10000,1,83981457,2000,23814,1
13952,100,50,20,0,4,16777216,100,10000,1,83262589,2000,24020,1
13953,100,50,20,0,4,16777216,100,10000,1,83432459,2000,23971,1
13954,100,50,20,0,4,16777216,100,10000,1,83338540,2000,23998,1
13955,100,50,20,0,4,16777216,100,10000,1,84189537,2000,23755,1
13956,100,50,20,0,4,16777216,100,10000,1,84851919,2000,23570,1
13957,100,50,20,0,4,16777216,100,10000,1,84994578,2000,23530,1
13958,100,50,20,0,4,16777216,100,10000,1,85646283,2000,23351,1
13959,100,50,20,0,4,16777216,1000,10000,1,82801624,2000,24154,1
13960,100,50,20,0,4,16777216,1000,10000,1,83247219,2000,24024,1
13961,100,50,20,0,4,16777216,1000,10000,1,84105962,2000,23779,1
13962,100,50,20,0,4,16777216,1000,10000,1,84039637,2000,23798,1
13963,100,50,20,0,4,16777216,1000,10000,1,84553018,2000,23653,1
13964,100,50,20,0,4,16777216,1000,10000,1,84538438,2000,23657,1
13965,100,50,20,0,4,16777216,1000,10000,1,83629412,2000,23915,1
13966,100,50,20,0,4,16777216,1000,10000,1,84877486,2000,23563,1
13967,100,50,20,0,4,16777216,1000,10000,1,86060758,2000,23239,1
13968,100,50,20,0,4,16777216,1000,10000,1,85165844,2000,23483,1
13969,100,50,20,0,4,16777216,10000,10000,1,83579133,2000,23929,1
13970,100,50,20,0,4,16777216,10000,10000,1,83447923,2000,23967,1
13971,100,50,20,0,4,16777216,10000,10000,1,84250697,2000,23738,1
13972,100,50,20,0,4,16777216,10000,10000,1,84627160,2000,23633,1
13973,100,50,20,0,4,16777216,10000,10000,1,84409538,2000,23694,1
13974,100,50,20,0,4,16777216,10000,10000,1,84185752,2000,23756,1
13975,100,50,20,0,4,16777216,10000,10000,1,85222164,2000,23468,1
13976,100,50,20,0,4,16777216,10000,10000,1,84427470,2000,23688,1
13977,100,50,20,0,4,16777216,10000,10000,1,86061302,2000,23239,1
13978,100,50,20,0,4,16777216,10000,10000,1,85610029,2000,23361,1
13979,100,50,20,0,4,16777216,100000,10000,1,83658814,2000,23906,1
13980,100,50,20,0,4,16777216,100000,10000,1,83289236,2000,24012,1
13981,100,50,20,0,4,16777216,100000,10000,1,84951209,2000,23542,1
13982,100,50,20,0,4,16777216,100000,10000,1,84720909,2000,23606,1
13983,100,50,20,0,4,16777216,100000,10000,1,85132139,2000,23492,1
13984,100,50,20,0,4,16777216,100000,10000,1,86340672,2000,23164,1
13985,100,50,20,0,4,16777216,100000,10000,1,87157249,2000,22947,1
13986,100,50,20,0,4,16777216,100000,10000,1,85425080,2000,23412,1
13987,100,50,20,0,4,16777216,100000,10000,1,87068928,2000,22970,1
13988,100,50,20,0,4,16777216,100000,10000,1,87660986,2000,22815,1
13989,100,50,20,0,4,16777216,1000000,10000,1,82233456,2000,24321,1
13990,100,50,20,0,4,16777216,1000000,10000,1,84081338,2000,23786,1
13991,100,50,20,0,4,16777216,1000000,10000,1,83768075,2000,23875,1
13992,100,50,20,0,4,16777216,1000000,10000,1,83905248,2000,23836,1
13993,100,50,20,0,4,16777216,1000000,10000,1,83724374,2000,23887,1
13994,100,50,20,0,4,16777216,1000000,10000,1,83196376,2000,24039,1
13995,100,50,20,0,4,16777216,1000000,10000,1,85421145,2000,23413,1
13996,100,50,20,0,4,16777216,1000000,10000,1,84755288,2000,23597,1
13997,100,50,20,0,4,16777216,1000000,10000,1,84373345,2000,23704,1
13998,100,50,20,0,4,16777216,1000000,10000,1,84141315,2000,23769,1
13999,100,50,20,25,4,65536,100,10000,1,82602438,2000,24212,1
14000,100,50,20,25,4,65536,100,10000,1,83031817,2000,24087,1
14001,100,50,20,25,4,65536,100,10000,1,83025390,2000,24089,1
14002,100,50,20,25,4,65536,100,10000,1,83360820,2000,23992,1
14003,100,50,20,25,4,65536,100,10000,1,83815699,2000,23861,1
14004,100,50,20,25,4,65536,100,10000,1,84940636,2000,23545,1
14005,100,50,20,25,4,65536,100,10000,1,83026551,2000,24088,1
14006,100,50,20,25,4,65536,100,10000,1,83313880,2000,24005,1
14007,100,50,20,25,4,65536,100,10000,1,82719461,2000,24178,1
14008,100,50,20,25,4,65536,100,10000,1,87308498,2000,22907,1
14009,100,50,20,25,4,65536,1000,10000,1,81713655,2000,24475,1
14010,100,50,20,25,4,65536,1000,10000,1,81865011,2000,24430,1
14011,100,50,20,25,4,65536,1000,10000,1,83123270,2000,24060,1
14012,100,50,20,25,4,65536,1000,10000,1,82465185,2000,24252,1
14013,100,50,20,25,4,65536,1000,10000,1,83500409,2000,23951,1
14014,100,50,20,25,4,65536,1000,10000,1,83213236,2000,24034,1
14015,100,50,20,25,4,65536,1000,10000,1,83207103,2000,24036,1
14016,100,50,20,25,4,65536,1000,10000,1,83951970,2000,23823,1
14017,100,50,20,25,4,65536,1000,10000,1,83219771,2000,24032,1
14018,100,50,20,25,4,65536,1000,10000,1,83855816,2000,23850,1
14019,100,50,20,25,4,65536,10000,10000,1,83221322,2000,24032,1
14020,100,50,20,25,4,65536,10000,10000,1,84150939,2000,23766,1
14021,100,50,20,25,4,65536,10000,10000,1,84053823,2000,23794,1
14022,100,50,20,25,4,65536,10000,10000,1,84961687,2000,23540,1
14023,100,50,20,25,4,65536,10000,10000,1,83948861,2000,23824,1
14024,100,50,20,25,4,65536,10000,10000,1,83073108,2000,24075,1
14025,100,50,20,25,4,65536,10000,10000,1,85685595,2000,23341,1
14026,100,50,20,25,4,65536,10000,10000,1,86575428,2000,23101,1
14027,100,50,20,25,4,65536,10000,10000,1,86717778,2000,23063,1
14028,100,50,20,25,4,65536,10000,10000,1,86481036,2000,23126,1
14029,100,50,20,25,4,65536,100000,10000,1,84943986,2000,23544,1
14030,100,50,20,25,4,65536,100000,10000,1,84639698,2000,23629,1
14031,100,50,20,25,4,65536,100000,10000,1,84146914,2000,23767,1
14032,100,50,20,25,4,65536,100000,10000,1,85519326,2000,23386,1
14033,100,50,20,25,4,65536,100000,10000,1,85220388,2000,23468,1
14034,100,50,20,25,4,65536,100000,10000,1,84496528,2000,23669,1
14035,100,50,20,25,4,65536,100000,10000,1,85720586,2000,23331,1
14036,100,50,20,25,4,65536,100000,10000,1,85567525,2000,23373,1
14037,100,50,20,25,4,65536,100000,10000,1,86896930,2000,23015,1
14038,100,50,20,25,4,65536,100000,10000,1,85861501,2000,23293,1
14039,100,50,20,25,4,65536,1000000,10000,1,82823895,2000,24147,1
14040,100,50,20,25,4,65536,1000000,10000,1,81882856,2000,24425,1
14041,100,50,20,25,4,65536,1000000,10000,1,82807165,2000,24152,1
14042,100,50,20,25,4,65536,1000000,10000,1,83187704,2000,24042,1
14043,100,50,20,25,4,65536,1000000,10000,1,83770595,2000,23874,1
14044,100,50,20,25,4,65536,1000000,10000,1,83422710,2000,23974,1
14045,100,50,20,25,4,65536,1000000,10000,1,85100092,2000,23501,1
14046,100,50,20,25,4,65536,1000000,10000,1,84434601,2000,23686,1
14047,100,50,20,25,4,65536,1000000,10000,1,83574969,2000,23930,1
14048,100,50,20,25,4,65536,1000000,10000,1,83607235,2000,23921,1
14049,100,50,20,25,4,262144,100,10000,1,82931569,2000,24116,1
14050,100,50,20,25,4,262144,100,10000,1,83503966,2000,23950,1
14051,100,50,20,25,4,262144,100,10000,1,83521423,2000,23945,1
14052,100,50,20,25,4,262144,100,10000,1,82825120,2000,24147,1
14053,100,50,20,25,4,262144,100,10000,1,85972509,2000,23263,1
14054,100,50,20,25,4,262144,100,10000,1,84402555,2000,23695,1
14055,100,50,20,25,4,262144,100,10000,1,84663226,2000,23623,1
14056,100,50,20,25,4,262144,100,10000,1,84883204,2000,23561,1
14057,100,50,20,25,4,262144,100,10000,1,86159066,2000,23212,1
14058,100,50,20,25,4,262144,100,10000,1,85231052,2000,23465,1
14059,100,50,20,25,4,262144,1000,10000,1,82192827,2000,24333,1
14060,100,50,20,25,4,262144,1000,10000,1,82930674,2000,24116,1
14061,100,50,20,25,4,262144,1000,10000,1,83437177,2000,23970,1
14062,100,50,20,25,4,262144,1000,10000,1,83482307,2000,23957,1
14063,100,50,20,25,4,262144,1000,10000,1,84302572,2000,23724,1
14064,100,50,20,25,4,262144,1000,10000,1,84397876,2000,23697,1
14065,100,50,20,25,4,262144,1000,10000,1,83751447,2000,23880,1
14066,100,50,20,25,4,262144,1000,10000,1,84699698,2000,23612,1
14067,100,50,20,25,4,262144,1000,10000,1,84238450,2000,23742,1
14068,100,50,20,25,4,262144,1000,10000,1,86350033,2000,23161,1
14069,100,50,20,25,4,262144,10000,10000,1,82255397,2000,24314,1
14070,100,50,20,25,4,262144,10000,10000,1,83406727,2000,23978,1
14071,100,50,20,25,4,262144,10000,10000,1,82552132,2000,24227,1
14072,100,50,20,25,4,262144,10000,10000,1,82023354,2000,24383,1
14073,100,50,20,25,4,262144,10000,10000,1,83252015,2000,24023,1
14074,100,50,20,25,4,262144,10000,10000,1,83036795,2000,24085,1
14075,100,50,20,25,4,262144,10000,10000,1,83483152,2000,23956,1
14076,100,50,20,25,4,262144,10000,10000,1,83482920,2000,23956,1
14077,100,50,20,25,4,262144,10000,10000,1,83991610,2000,23811,1
14078,100,50,20,25,4,262144,10000,10000,1,84751643,2000,23598,1
14079,100,50,20,25,4,262144,100000,10000,1,83847490,2000,23852,1
14080,100,50,20,25,4,262144,100000,10000,1,83275990,2000,24016,1
14081,100,50,20,25,4,262144,100000,10000,1,83075810,2000,24074,1
14082,100,50,20,25,4,262144,100000,10000,1,83587489,2000,23927,1
14083,100,50,20,25,4,262144,100000,10000,1,85331805,2000,23437,1
14084,100,50,20,25,4,262144,100000,10000,1,85128258,2000,23493,1
14085,100,50,20,25,4,262144,100000,10000,1,84607724,2000,23638,1
14086,100,50,20,25,4,262144,100000,10000,1,85312375,2000,23443,1
14087,100,50,20,25,4,262144,100000,10000,1,86008601,2000,23253,1
14088,100,50,20,25,4,262144,100000,10000,1,85979433,2000,23261,1
14089,100,50,20,25,4,262144,1000000,10000,1,80151254,2000,24952,1
14090,100,50,20,25,4,262144,1000000,10000,1,80049949,2000,24984,1
14091,100,50,20,25,4,262144,1000000,10000,1,80388599,2000,24879,1
14092,100,50,20,25,4,262144,1000000,10000,1,81480079,2000,24545,1
14093,100,50,20,25,4,262144,1000000,10000,1,81383449,2000,24575,1
14094,100,50,20,25,4,262144,1000000,10000,1,81978536,2000,24396,1
14095,100,50,20,25,4,262144,1000000,10000,1,83031552,2000,24087,1
14096,100,50,20,25,4,262144,1000000,10000,1,82749469,2000,24169,1
14097,100,50,20,25,4,262144,1000000,10000,1,83022810,2000,24089,1
14098,100,50,20,25,4,262144,1000000,10000,1,82056985,2000,24373,1
14099,100,50,20,25,4,1048576,100,10000,1,81715666,2000,24475,1
14100,100,50,20,25,4,1048576,100,10000,1,82504605,2000,24241,1
14101,100,50,20,25,4,1048576,100,10000,1,82934069,2000,24115,1
