new_index,threads,files, per_requests,sequential_percent,identifiers,requests_bytes,inter_time,process_time,seed,generate_time,all_requests,thoughput,aioli,mlf,noop,sjf,to,toagg,twins,new_index
312,100,50,20,50,4,1048576,10000,10000,1,86699914,2000,23068,,,,,,,1,312
313,100,50,20,50,4,1048576,10000,10000,1,86514079,2000,23117,,,,,,,1,313
314,100,50,20,50,4,1048576,10000,10000,1,85516030,2000,23387,,,,,,,1,314
315,100,50,20,50,4,1048576,10000,10000,1,86823377,2000,23035,,,,,,,1,315
316,100,50,20,50,4,1048576,10000,10000,1,87053570,2000,22974,,,,,,,1,316
317,100,50,20,50,4,1048576,10000,10000,1,86036539,2000,23245,,,,,,,1,317
318,100,50,20,50,4,1048576,10000,10000,1,86137333,2000,23218,,,,,,,1,318
319,100,50,20,50,4,1048576,10000,10000,1,86809941,2000,23038,,,,,,,1,319
320,100,50,40,50,4,1048576,10000,10000,1,171137119,4000,23373,,,,,,,1,320
321,100,50,40,50,4,1048576,10000,10000,1,171468137,4000,23327,,,,,,,1,321
322,100,50,40,50,4,1048576,10000,10000,1,171107277,4000,23377,,,,,,,1,322
323,100,50,40,50,4,1048576,10000,10000,1,173132755,4000,23103,,,,,,,1,323
324,100,50,40,50,4,1048576,10000,10000,1,172722676,4000,23158,,,,,,,1,324
325,100,50,40,50,4,1048576,10000,10000,1,172716837,4000,23159,,,,,,,1,325
326,100,50,40,50,4,1048576,10000,10000,1,173884476,4000,23003,,,,,,,1,326
327,100,50,40,50,4,1048576,10000,10000,1,173252563,4000,23087,,,,,,,1,327
328,100,50,40,50,4,1048576,10000,10000,1,173001848,4000,23121,,,,,,,1,328
329,100,50,40,50,4,1048576,10000,10000,1,175253917,4000,22824,,,,,,,1,329
330,100,50,80,50,4,1048576,10000,10000,1,340183544,8000,23516,,,,,,,1,330
331,100,50,80,50,4,1048576,10000,10000,1,340746048,8000,23477,,,,,,,1,331
332,100,50,80,50,4,1048576,10000,10000,1,340060862,8000,23525,,,,,,,1,332
333,100,50,80,50,4,1048576,10000,10000,1,342329052,8000,23369,,,,,,,1,333
334,100,50,80,50,4,1048576,10000,10000,1,342051738,8000,23388,,,,,,,1,334
335,100,50,80,50,4,1048576,10000,10000,1,341698446,8000,23412,,,,,,,1,335
336,100,50,80,50,4,1048576,10000,10000,1,341612179,8000,23418,,,,,,,1,336
337,100,50,80,50,4,1048576,10000,10000,1,343524096,8000,23288,,,,,,,1,337
338,100,50,80,50,4,1048576,10000,10000,1,343857511,8000,23265,,,,,,,1,338
339,100,50,80,50,4,1048576,10000,10000,1,349461378,8000,22892,,,,,,,1,339
340,100,50,160,50,4,1048576,10000,10000,1,674035795,16000,23737,,,,,,,1,340
341,100,50,160,50,4,1048576,10000,10000,1,676741041,16000,23642,,,,,,,1,341
342,100,50,160,50,4,1048576,10000,10000,1,674078648,16000,23736,,,,,,,1,342
343,100,50,160,50,4,1048576,10000,10000,1,677742260,16000,23607,,,,,,,1,343
344,100,50,160,50,4,1048576,10000,10000,1,675413903,16000,23689,,,,,,,1,344
345,100,50,160,50,4,1048576,10000,10000,1,679382296,16000,23550,,,,,,,1,345
346,100,50,160,50,4,1048576,10000,10000,1,681418412,16000,23480,,,,,,,1,346
347,100,50,160,50,4,1048576,10000,10000,1,679583917,16000,23543,,,,,,,1,347
348,100,50,160,50,4,1048576,10000,10000,1,686067917,16000,23321,,,,,,,1,348
349,100,50,160,50,4,1048576,10000,10000,1,679003774,16000,23563,,,,,,,1,349
