new_index,threads,files, per_requests,sequential_percent,identifiers,requests_bytes,inter_time,process_time,seed,generate_time,all_requests,thoughput,aioli,mlf,noop,sjf,to,toagg,twins,new_index
313,100,50,100,50,4,1048576,10000,10000,1,425969489,10000,23475,,,,,,,1,313
314,100,50,100,50,4,1048576,10000,10000,1,424137336,10000,23577,,,,,,,1,314
315,100,50,100,50,4,1048576,10000,10000,1,427308519,10000,23402,,,,,,,1,315
316,100,50,100,50,4,1048576,10000,10000,1,427477849,10000,23393,,,,,,,1,316
317,100,50,100,50,4,1048576,10000,10000,1,426433544,10000,23450,,,,,,,1,317
318,100,50,100,50,4,1048576,10000,10000,1,435017902,10000,22987,,,,,,,1,318
319,100,50,100,50,4,1048576,10000,10000,1,434380450,10000,23021,,,,,,,1,319
320,100,50,100,50,4,1048576,10000,10000,1,443986590,10000,22523,,,,,,,1,320
321,100,50,100,50,4,1048576,10000,10000,1,446039874,10000,22419,,,,,,,1,321
322,100,50,100,50,4,1048576,10000,10000,1,447701125,10000,22336,,,,,,,1,322
323,100,50,100,50,4,1048576,10000,10000,1,442616538,10000,22592,,,,,,,1,323
324,100,50,100,50,4,1048576,10000,10000,1,449002809,10000,22271,,,,,,,1,324
325,100,50,100,50,4,1048576,10000,10000,1,448854080,10000,22278,,,,,,,1,325
326,100,50,100,50,4,1048576,10000,10000,1,450370803,10000,22203,,,,,,,1,326
327,100,50,100,50,4,1048576,10000,10000,1,449234591,10000,22260,,,,,,,1,327
328,100,50,100,50,4,1048576,10000,10000,1,452801795,10000,22084,,,,,,,1,328
329,100,50,100,50,4,1048576,10000,10000,1,452670274,10000,22091,,,,,,,1,329
330,100,50,100,50,4,1048576,10000,10000,1,459287840,10000,21772,,,,,,,1,330
331,100,50,100,50,4,1048576,10000,10000,1,455917788,10000,21933,,,,,,,1,331
332,100,50,100,50,4,1048576,10000,10000,1,456755838,10000,21893,,,,,,,1,332
333,100,50,100,50,4,1048576,10000,10000,1,455714576,10000,21943,,,,,,,1,333
334,100,50,100,50,4,1048576,10000,10000,1,459454609,10000,21764,,,,,,,1,334
335,100,50,100,50,4,1048576,10000,10000,1,457221675,10000,21871,,,,,,,1,335
336,100,50,100,50,4,1048576,10000,10000,1,457673417,10000,21849,,,,,,,1,336
337,100,50,100,50,4,1048576,10000,10000,1,457602268,10000,21853,,,,,,,1,337
338,100,50,100,50,4,1048576,10000,10000,1,461358128,10000,21675,,,,,,,1,338
339,100,50,100,50,4,1048576,10000,10000,1,467037377,10000,21411,,,,,,,1,339
340,100,50,100,50,4,1048576,10000,10000,1,455906845,10000,21934,,,,,,,1,340
341,100,50,100,50,4,1048576,10000,10000,1,461264963,10000,21679,,,,,,,1,341
342,100,50,100,50,4,1048576,10000,10000,1,458233471,10000,21822,,,,,,,1,342
343,100,50,100,50,4,1048576,10000,10000,1,461402151,10000,21673,,,,,,,1,343
344,100,50,100,50,4,1048576,10000,10000,1,465712552,10000,21472,,,,,,,1,344
345,100,50,100,50,4,1048576,10000,10000,1,468809858,10000,21330,,,,,,,1,345
346,100,50,100,50,4,1048576,10000,10000,1,472118276,10000,21181,,,,,,,1,346
347,100,50,100,50,4,1048576,10000,10000,1,472318428,10000,21172,,,,,,,1,347
348,100,50,100,50,4,1048576,10000,10000,1,480757942,10000,20800,,,,,,,1,348
349,100,50,100,50,4,1048576,10000,10000,1,478606547,10000,20893,,,,,,,1,349
