new_index,threads,files, per_requests,sequential_percent,identifiers,requests_bytes,inter_time,process_time,seed,generate_time,all_requests,thoughput,aioli,mlf,noop,sjf,to,toagg,twins,new_index
313,100,20,40,50,4,1048576,10000,10000,1,172298445,4000,23215,,,,,,,1,313
314,100,20,40,50,4,1048576,10000,10000,1,171208424,4000,23363,,,,,,,1,314
315,100,20,40,50,4,1048576,10000,10000,1,171881666,4000,23271,,,,,,,1,315
316,100,20,40,50,4,1048576,10000,10000,1,171205626,4000,23363,,,,,,,1,316
317,100,20,40,50,4,1048576,10000,10000,1,172409453,4000,23200,,,,,,,1,317
318,100,20,40,50,4,1048576,10000,10000,1,173840977,4000,23009,,,,,,,1,318
319,100,20,40,50,4,1048576,10000,10000,1,174847896,4000,22877,,,,,,,1,319
320,100,50,40,50,4,1048576,10000,10000,1,168942637,4000,23676,,,,,,,1,320
321,100,50,40,50,4,1048576,10000,10000,1,169655221,4000,23577,,,,,,,1,321
322,100,50,40,50,4,1048576,10000,10000,1,170429961,4000,23470,,,,,,,1,322
323,100,50,40,50,4,1048576,10000,10000,1,170746601,4000,23426,,,,,,,1,323
324,100,50,40,50,4,1048576,10000,10000,1,172852440,4000,23141,,,,,,,1,324
325,100,50,40,50,4,1048576,10000,10000,1,171063342,4000,23383,,,,,,,1,325
326,100,50,40,50,4,1048576,10000,10000,1,171347331,4000,23344,,,,,,,1,326
327,100,50,40,50,4,1048576,10000,10000,1,169754756,4000,23563,,,,,,,1,327
328,100,50,40,50,4,1048576,10000,10000,1,171823126,4000,23279,,,,,,,1,328
329,100,50,40,50,4,1048576,10000,10000,1,173186794,4000,23096,,,,,,,1,329
330,100,70,40,50,4,1048576,10000,10000,1,170868601,4000,23409,,,,,,,1,330
331,100,70,40,50,4,1048576,10000,10000,1,172101461,4000,23242,,,,,,,1,331
332,100,70,40,50,4,1048576,10000,10000,1,173447616,4000,23061,,,,,,,1,332
333,100,70,40,50,4,1048576,10000,10000,1,173586396,4000,23043,,,,,,,1,333
334,100,70,40,50,4,1048576,10000,10000,1,172761833,4000,23153,,,,,,,1,334
335,100,70,40,50,4,1048576,10000,10000,1,173098303,4000,23108,,,,,,,1,335
336,100,70,40,50,4,1048576,10000,10000,1,174169887,4000,22966,,,,,,,1,336
337,100,70,40,50,4,1048576,10000,10000,1,172971244,4000,23125,,,,,,,1,337
338,100,70,40,50,4,1048576,10000,10000,1,175687531,4000,22767,,,,,,,1,338
339,100,70,40,50,4,1048576,10000,10000,1,177578205,4000,22525,,,,,,,1,339
340,100,100,40,50,4,1048576,10000,10000,1,167345582,4000,23902,,,,,,,1,340
341,100,100,40,50,4,1048576,10000,10000,1,168315721,4000,23764,,,,,,,1,341
342,100,100,40,50,4,1048576,10000,10000,1,167322318,4000,23905,,,,,,,1,342
343,100,100,40,50,4,1048576,10000,10000,1,168751364,4000,23703,,,,,,,1,343
344,100,100,40,50,4,1048576,10000,10000,1,169238298,4000,23635,,,,,,,1,344
345,100,100,40,50,4,1048576,10000,10000,1,169989919,4000,23530,,,,,,,1,345
346,100,100,40,50,4,1048576,10000,10000,1,169251674,4000,23633,,,,,,,1,346
347,100,100,40,50,4,1048576,10000,10000,1,170653999,4000,23439,,,,,,,1,347
348,100,100,40,50,4,1048576,10000,10000,1,170686270,4000,23434,,,,,,,1,348
349,100,100,40,50,4,1048576,10000,10000,1,173896847,4000,23002,,,,,,,1,349
