new_index,threads,files, per_requests,sequential_percent,identifiers,requests_bytes,inter_time,process_time,seed,generate_time,all_requests,thoughput,aioli,mlf,noop,sjf,to,toagg,twins,new_index
316,100,50,40,50,4,262144,10000,10000,1,172348031,4000,23208,,,,,,,1,316
317,100,50,40,50,4,262144,10000,10000,1,171830627,4000,23278,,,,,,,1,317
318,100,50,40,50,4,262144,10000,10000,1,171672473,4000,23300,,,,,,,1,318
319,100,50,40,50,4,262144,10000,10000,1,172110651,4000,23240,,,,,,,1,319
320,100,50,40,50,4,1048576,10000,10000,1,169707600,4000,23569,,,,,,,1,320
321,100,50,40,50,4,1048576,10000,10000,1,170335527,4000,23483,,,,,,,1,321
322,100,50,40,50,4,1048576,10000,10000,1,171217237,4000,23362,,,,,,,1,322
323,100,50,40,50,4,1048576,10000,10000,1,170918801,4000,23402,,,,,,,1,323
324,100,50,40,50,4,1048576,10000,10000,1,170968187,4000,23396,,,,,,,1,324
325,100,50,40,50,4,1048576,10000,10000,1,170643157,4000,23440,,,,,,,1,325
326,100,50,40,50,4,1048576,10000,10000,1,172519267,4000,23185,,,,,,,1,326
327,100,50,40,50,4,1048576,10000,10000,1,172360354,4000,23207,,,,,,,1,327
328,100,50,40,50,4,1048576,10000,10000,1,171861532,4000,23274,,,,,,,1,328
329,100,50,40,50,4,1048576,10000,10000,1,172876034,4000,23137,,,,,,,1,329
330,100,50,40,50,4,4194304,10000,10000,1,170977779,4000,23394,,,,,,,1,330
331,100,50,40,50,4,4194304,10000,10000,1,171360551,4000,23342,,,,,,,1,331
332,100,50,40,50,4,4194304,10000,10000,1,172417950,4000,23199,,,,,,,1,332
333,100,50,40,50,4,4194304,10000,10000,1,170628779,4000,23442,,,,,,,1,333
334,100,50,40,50,4,4194304,10000,10000,1,172390539,4000,23203,,,,,,,1,334
335,100,50,40,50,4,4194304,10000,10000,1,170893854,4000,23406,,,,,,,1,335
336,100,50,40,50,4,4194304,10000,10000,1,173424744,4000,23064,,,,,,,1,336
337,100,50,40,50,4,4194304,10000,10000,1,174184649,4000,22964,,,,,,,1,337
338,100,50,40,50,4,4194304,10000,10000,1,174063995,4000,22980,,,,,,,1,338
339,100,50,40,50,4,4194304,10000,10000,1,172171116,4000,23232,,,,,,,1,339
340,100,50,40,50,4,16777216,10000,10000,1,167711875,4000,23850,,,,,,,1,340
341,100,50,40,50,4,16777216,10000,10000,1,167447317,4000,23888,,,,,,,1,341
342,100,50,40,50,4,16777216,10000,10000,1,167416537,4000,23892,,,,,,,1,342
343,100,50,40,50,4,16777216,10000,10000,1,166426127,4000,24034,,,,,,,1,343
344,100,50,40,50,4,16777216,10000,10000,1,166837601,4000,23975,,,,,,,1,344
345,100,50,40,50,4,16777216,10000,10000,1,168451413,4000,23745,,,,,,,1,345
346,100,50,40,50,4,16777216,10000,10000,1,168539694,4000,23733,,,,,,,1,346
347,100,50,40,50,4,16777216,10000,10000,1,168837308,4000,23691,,,,,,,1,347
348,100,50,40,50,4,16777216,10000,10000,1,168873601,4000,23686,,,,,,,1,348
349,100,50,40,50,4,16777216,10000,10000,1,169108537,4000,23653,,,,,,,1,349
