,noop,aioli,mlf,sjf,to,toagg,twins,idxmax
1824,3393.181818181818,20439.0,23966.0,24357.18181818182,24049.363636363636,9405.636363636364,23886.0,sjf
1825,3464.3636363636365,12297.363636363636,23049.909090909092,24314.909090909092,23752.454545454544,5075.454545454545,23506.909090909092,sjf
1826,3473.818181818182,12385.818181818182,23202.272727272728,24180.363636363636,23746.545454545456,5182.454545454545,23610.454545454544,sjf
1827,3511.909090909091,12195.09090909091,23182.909090909092,24200.090909090908,23703.545454545456,5084.636363636364,23666.727272727272,sjf
1828,3556.4545454545455,12469.818181818182,23308.272727272728,24335.545454545456,23915.727272727272,5125.0,23754.090909090908,sjf
1829,3320.2727272727275,12504.09090909091,23566.545454545456,24193.909090909092,24041.727272727272,5041.0,24022.18181818182,sjf
1830,3381.090909090909,12199.09090909091,23122.81818181818,24271.454545454544,23604.454545454544,5137.363636363636,23374.909090909092,sjf
1831,3277.3636363636365,12254.09090909091,23181.909090909092,24096.090909090908,23616.636363636364,5161.181818181818,23374.636363636364,sjf
1832,3467.6363636363635,12194.181818181818,23159.363636363636,24142.090909090908,23586.636363636364,5114.181818181818,23601.909090909092,sjf
1833,3415.090909090909,12079.818181818182,23285.454545454544,24311.454545454544,23864.454545454544,5171.909090909091,23694.090909090908,sjf
1834,3566.5454545454545,12262.636363636364,23445.363636363636,24198.909090909092,24028.18181818182,5047.0,23989.090909090908,sjf
1835,3460.090909090909,12937.363636363636,23170.363636363636,24131.727272727272,23513.81818181818,5444.727272727273,23566.727272727272,sjf
1836,3351.6363636363635,12933.0,23181.272727272728,24200.909090909092,23637.545454545456,5504.0,23508.81818181818,sjf
1837,3459.2727272727275,12874.181818181818,23204.81818181818,24117.363636363636,23627.545454545456,5470.363636363636,23520.909090909092,sjf
1838,3504.6363636363635,12886.727272727272,23258.727272727272,24398.81818181818,23643.090909090908,5532.909090909091,23880.727272727272,sjf
1839,3491.090909090909,13296.09090909091,23555.090909090908,24290.454545454544,24056.909090909092,5580.545454545455,23876.18181818182,sjf
1840,3481.4545454545455,16872.363636363636,23374.18181818182,24257.81818181818,23640.18181818182,6723.0,23694.090909090908,sjf
1841,3433.4545454545455,16920.090909090908,23259.272727272728,24231.727272727272,23549.81818181818,6981.545454545455,23587.81818181818,sjf
1842,3450.6363636363635,16869.18181818182,23487.545454545456,24287.909090909092,23623.363636363636,6725.818181818182,23407.363636363636,sjf
1843,3547.090909090909,16873.090909090908,23448.909090909092,24232.81818181818,23823.636363636364,6711.636363636364,23751.0,sjf
1844,3569.6363636363635,17033.18181818182,23321.0,24222.0,24118.090909090908,7023.727272727273,23842.090909090908,sjf
1845,3500.3636363636365,22060.727272727272,23919.909090909092,24342.909090909092,23590.454545454544,10777.727272727272,23384.090909090908,sjf
1846,3439.0,22057.727272727272,23944.636363636364,24359.545454545456,23478.81818181818,10916.09090909091,23630.636363636364,sjf
1847,3375.2727272727275,22141.727272727272,23730.909090909092,24204.0,23741.909090909092,10832.09090909091,23685.727272727272,sjf
1848,3519.2727272727275,22078.090909090908,23924.090909090908,24342.0,23914.272727272728,10836.181818181818,23691.727272727272,sjf
1849,3431.4545454545455,21084.272727272728,24002.909090909092,24241.0,23977.454545454544,10080.454545454546,23827.454545454544,sjf
1850,3344.2727272727275,16201.818181818182,23442.090909090908,24125.0,23535.909090909092,6180.363636363636,23273.0,sjf
1851,3319.909090909091,16167.727272727272,23341.272727272728,24212.909090909092,23589.363636363636,6029.090909090909,23515.81818181818,sjf
1852,3395.5454545454545,16166.0,23544.18181818182,24171.363636363636,23825.636363636364,6069.090909090909,23620.636363636364,sjf
1853,3350.4545454545455,16258.272727272728,23490.81818181818,24287.0,23831.18181818182,6064.545454545455,23646.727272727272,sjf
1854,3536.7272727272725,16163.272727272728,23186.545454545456,24289.0,24076.909090909092,5991.636363636364,23825.545454545456,sjf
1855,3220.818181818182,15847.454545454546,23369.727272727272,24237.909090909092,23567.363636363636,6018.272727272727,23469.909090909092,sjf
1856,3547.7272727272725,15841.636363636364,23426.909090909092,24238.18181818182,23549.18181818182,6193.454545454545,23544.18181818182,sjf
1857,3534.6363636363635,15794.636363636364,23411.81818181818,24169.454545454544,23310.909090909092,6078.0,23530.090909090908,sjf
1858,3561.181818181818,15914.0,23476.090909090908,24395.454545454544,23814.636363636364,6076.545454545455,23738.636363636364,sjf
1859,3482.818181818182,15688.181818181818,23185.81818181818,24225.909090909092,24134.454545454544,5838.727272727273,23942.454545454544,sjf
1860,3108.818181818182,15415.727272727272,23293.090909090908,23968.81818181818,23745.454545454544,6179.636363636364,23715.18181818182,sjf
1861,3538.181818181818,15394.636363636364,23399.272727272728,24168.909090909092,23574.545454545456,6061.545454545455,23546.81818181818,sjf
1862,3544.4545454545455,15394.454545454546,23307.272727272728,24351.545454545456,23770.454545454544,6149.363636363636,23556.727272727272,sjf
1863,3439.4545454545455,15486.818181818182,23345.363636363636,24363.636363636364,23840.81818181818,6172.727272727273,23705.090909090908,sjf
1864,3474.0,15427.272727272728,23159.090909090908,24237.636363636364,24085.090909090908,5925.727272727273,23852.454545454544,sjf
1865,3446.7272727272725,15042.636363636364,23272.454545454544,24136.81818181818,23486.0,5979.909090909091,23577.090909090908,sjf
1866,3489.4545454545455,15032.818181818182,23292.363636363636,24124.18181818182,23531.454545454544,6192.454545454545,23713.727272727272,sjf
1867,3244.6363636363635,14946.454545454546,23269.0,24180.272727272728,23502.545454545456,6105.545454545455,23806.727272727272,sjf
1868,3416.818181818182,14976.636363636364,23185.0,24348.909090909092,23740.090909090908,6027.727272727273,23785.909090909092,sjf
1869,3365.6363636363635,14939.727272727272,23109.363636363636,24330.81818181818,24070.636363636364,5982.454545454545,23646.18181818182,sjf
1870,3408.5454545454545,14488.181818181818,23080.0,24077.272727272728,23417.363636363636,6109.0,23498.454545454544,sjf
1871,3473.2727272727275,14572.0,23091.18181818182,24144.727272727272,23612.363636363636,6148.545454545455,23375.272727272728,sjf
1872,3392.0,14576.818181818182,23302.0,24146.81818181818,23571.363636363636,6082.454545454545,23560.636363636364,sjf
1873,3435.090909090909,14596.636363636364,22865.81818181818,24403.272727272728,23912.545454545456,6116.636363636364,23667.0,sjf
1874,3304.5454545454545,15125.09090909091,23139.454545454544,24113.0,24001.81818181818,6952.727272727273,23806.81818181818,sjf
1875,1863.1818181818182,19859.454545454544,22754.454545454544,22422.0,22512.727272727272,16706.909090909092,22517.454545454544,mlf
1876,1837.2727272727273,20238.090909090908,23321.636363636364,22883.18181818182,22533.454545454544,16983.272727272728,22278.545454545456,mlf
1877,1839.1818181818182,20127.636363636364,22423.0,23210.090909090908,22665.363636363636,16634.0,21605.090909090908,sjf
1878,1779.5454545454545,21195.909090909092,22976.909090909092,22319.81818181818,22573.636363636364,16333.0,22298.363636363636,mlf
1879,1785.090909090909,21711.454545454544,23498.0,23264.81818181818,22425.81818181818,15933.636363636364,23015.18181818182,mlf
1880,1816.090909090909,19496.090909090908,22174.272727272728,22456.81818181818,22252.454545454544,16842.636363636364,22137.545454545456,sjf
1881,1815.1818181818182,18952.81818181818,22040.909090909092,22376.272727272728,22372.090909090908,16724.090909090908,22154.81818181818,sjf
1882,1877.7272727272727,18720.090909090908,21962.272727272728,22881.0,22491.363636363636,16589.090909090908,21922.090909090908,sjf
1883,1849.1818181818182,19593.18181818182,21972.272727272728,22694.090909090908,22281.909090909092,16613.909090909092,22640.81818181818,sjf
1884,1867.909090909091,21518.81818181818,23077.454545454544,23127.909090909092,22811.363636363636,16263.181818181818,23085.909090909092,sjf
1885,1836.8181818181818,18643.81818181818,22097.454545454544,22889.18181818182,22079.81818181818,16362.454545454546,22586.81818181818,sjf
1886,1872.1818181818182,17498.090909090908,22041.909090909092,22465.090909090908,22190.727272727272,16852.545454545456,22514.81818181818,twins
1887,1885.7272727272727,18474.636363636364,22128.0,22583.81818181818,22032.272727272728,16842.0,22363.636363636364,sjf
1888,1901.0,18941.636363636364,22170.272727272728,22098.727272727272,22341.454545454544,16208.454545454546,22422.909090909092,twins
1889,1901.0,21262.545454545456,22692.636363636364,23160.272727272728,23002.363636363636,16068.727272727272,22448.545454545456,sjf
1890,1814.909090909091,16456.909090909092,22237.909090909092,22717.454545454544,21995.636363636364,16703.454545454544,21760.0,sjf
1891,1859.4545454545455,16401.454545454544,22102.81818181818,22901.81818181818,22458.909090909092,16886.18181818182,22264.636363636364,sjf
1892,1837.6363636363637,16914.545454545456,22259.545454545456,22568.0,22566.090909090908,16582.0,22371.454545454544,sjf
1893,1822.7272727272727,17825.0,21961.363636363636,23197.909090909092,22547.454545454544,16403.545454545456,22358.454545454544,sjf
1894,1910.3636363636363,19753.363636363636,22341.545454545456,23124.272727272728,23387.0,16677.18181818182,22904.81818181818,to
1895,1848.1818181818182,15284.545454545454,21679.18181818182,22859.0,21988.18181818182,17071.363636363636,21558.545454545456,sjf
1896,1859.6363636363637,14833.90909090909,22114.272727272728,23100.545454545456,22422.727272727272,16811.272727272728,22359.545454545456,sjf
1897,1825.3636363636363,15074.727272727272,21813.81818181818,22937.81818181818,21911.545454545456,16577.81818181818,22553.272727272728,sjf
1898,1846.2727272727273,17211.636363636364,21181.909090909092,22755.0,22395.18181818182,16410.18181818182,22521.81818181818,sjf
1899,1878.5454545454545,20110.909090909092,22204.454545454544,23097.636363636364,22807.090909090908,16764.909090909092,22961.272727272728,sjf
1900,1855.4545454545455,20987.0,22235.545454545456,23148.090909090908,22733.636363636364,17254.454545454544,22182.090909090908,sjf
1901,1859.090909090909,21202.363636363636,21655.454545454544,23057.363636363636,22704.545454545456,17107.454545454544,22272.0,sjf
1902,1880.7272727272727,20439.636363636364,22485.81818181818,22537.454545454544,22116.454545454544,16788.272727272728,21997.272727272728,sjf
1903,1879.3636363636363,20909.727272727272,22567.18181818182,22704.727272727272,22760.636363636364,16940.0,22352.18181818182,to
1904,1835.3636363636363,21214.090909090908,22256.272727272728,23113.454545454544,23009.727272727272,16873.0,22846.18181818182,sjf
1905,1846.7272727272727,20698.363636363636,22048.454545454544,22641.454545454544,22018.81818181818,17110.545454545456,21628.454545454544,sjf
1906,1790.1818181818182,21102.363636363636,22448.636363636364,23174.636363636364,22349.272727272728,16859.727272727272,22098.090909090908,sjf
1907,1856.6363636363637,20645.81818181818,22438.545454545456,22882.454545454544,22366.0,16897.18181818182,21879.363636363636,sjf
1908,1845.0,20365.727272727272,22146.090909090908,23024.545454545456,22538.909090909092,16634.363636363636,22177.81818181818,sjf
1909,1836.7272727272727,21263.0,22791.0,23199.272727272728,22831.909090909092,16559.090909090908,23013.545454545456,sjf
1910,1896.6363636363637,19845.909090909092,21842.363636363636,22815.363636363636,22428.545454545456,16619.727272727272,22449.272727272728,sjf
1911,1774.1818181818182,19976.272727272728,21509.636363636364,22854.545454545456,22494.18181818182,16916.0,22255.18181818182,sjf
1912,1875.6363636363637,20287.454545454544,22379.727272727272,22905.454545454544,22291.81818181818,17072.81818181818,21736.545454545456,sjf
1913,1888.1818181818182,20260.18181818182,21569.81818181818,22775.363636363636,22470.545454545456,16736.0,21784.0,sjf
1914,1924.7272727272727,20659.363636363636,22288.18181818182,23004.636363636364,22553.090909090908,16720.454545454544,23007.18181818182,twins
1915,1864.909090909091,19507.18181818182,21988.090909090908,22739.18181818182,22478.727272727272,17324.909090909092,22669.18181818182,sjf
1916,1827.5454545454545,18874.18181818182,22346.272727272728,22978.090909090908,21739.545454545456,17182.363636363636,22216.727272727272,sjf
1917,1831.4545454545455,19023.909090909092,22013.454545454544,23147.545454545456,22098.18181818182,17276.363636363636,22357.545454545456,sjf
1918,1853.0,19244.363636363636,21713.272727272728,23196.727272727272,22570.272727272728,16982.81818181818,22632.81818181818,sjf
1919,1866.0,20600.18181818182,22401.545454545456,23243.909090909092,22840.727272727272,16881.0,22897.636363636364,sjf
1920,1810.8181818181818,18570.454545454544,22312.272727272728,23358.18181818182,22163.18181818182,17105.636363636364,22326.454545454544,sjf
1921,1803.2727272727273,18175.545454545456,22229.81818181818,22787.727272727272,22144.090909090908,17365.909090909092,21958.0,sjf
1922,1878.6363636363637,18526.363636363636,21828.18181818182,22574.18181818182,22394.909090909092,16854.81818181818,22137.090909090908,sjf
1923,1880.8181818181818,19205.545454545456,21908.909090909092,22975.18181818182,22223.363636363636,16847.0,21961.727272727272,sjf
1924,1924.909090909091,20204.454545454544,22493.0,23339.636363636364,22936.363636363636,17039.545454545456,22706.272727272728,sjf
1925,1827.8181818181818,21842.727272727272,22188.0,23045.81818181818,22183.0,17416.81818181818,21750.363636363636,sjf
1926,1589.2727272727273,21215.18181818182,21578.272727272728,22586.545454545456,21695.363636363636,17368.545454545456,22117.545454545456,sjf
1927,1847.5454545454545,21307.0,21656.545454545456,22899.0,22312.272727272728,17510.727272727272,22206.545454545456,sjf
1928,1893.1818181818182,21556.909090909092,21987.0,22899.0,22473.363636363636,17617.454545454544,22700.272727272728,sjf
1929,1865.3636363636363,21206.636363636364,22245.090909090908,23126.636363636364,22793.363636363636,17424.545454545456,23063.909090909092,sjf
1930,1805.2727272727273,20758.18181818182,21860.363636363636,22410.636363636364,22662.636363636364,17405.0,22030.81818181818,to
1931,1783.8181818181818,21347.18181818182,21256.272727272728,22702.81818181818,22080.18181818182,17197.909090909092,22024.454545454544,sjf
1932,1830.3636363636363,21058.909090909092,22115.18181818182,23078.363636363636,22471.090909090908,17510.18181818182,22021.272727272728,sjf
1933,1854.1818181818182,21456.0,22473.636363636364,23352.81818181818,22810.363636363636,16980.090909090908,21913.909090909092,sjf
1934,1835.7272727272727,21227.18181818182,22713.636363636364,23281.272727272728,22958.81818181818,17215.545454545456,22669.363636363636,sjf
1935,1814.7272727272727,20605.81818181818,21661.545454545456,23149.272727272728,22889.090909090908,17243.363636363636,21724.727272727272,sjf
1936,1809.1818181818182,20552.454545454544,22146.454545454544,22716.545454545456,22055.363636363636,17588.545454545456,22189.0,sjf
1937,1846.0,20455.727272727272,21785.18181818182,23408.81818181818,22294.727272727272,17792.909090909092,21866.454545454544,sjf
1938,1867.3636363636363,20767.81818181818,22042.18181818182,23243.81818181818,22078.81818181818,17382.727272727272,22347.363636363636,sjf
1939,1872.7272727272727,21032.454545454544,22356.090909090908,23040.18181818182,22787.090909090908,17644.909090909092,22851.363636363636,sjf
1940,1821.4545454545455,20198.0,20388.727272727272,22884.727272727272,22859.636363636364,18069.0,22259.363636363636,sjf
1941,1781.1818181818182,20279.18181818182,21521.454545454544,22582.090909090908,22452.727272727272,17358.272727272728,22548.090909090908,sjf
1942,1841.6363636363637,20191.272727272728,21916.363636363636,22377.909090909092,22421.545454545456,17112.272727272728,21490.545454545456,to
1943,1856.4545454545455,20478.363636363636,21823.909090909092,23252.272727272728,22506.81818181818,17427.454545454544,22197.0,sjf
1944,1868.3636363636363,20823.454545454544,22616.0,23370.272727272728,22824.454545454544,17554.18181818182,22937.81818181818,sjf
1945,1838.8181818181818,19547.454545454544,21427.81818181818,22629.363636363636,22204.18181818182,17830.454545454544,22284.636363636364,sjf
1946,1812.8181818181818,19698.090909090908,21672.090909090908,22157.545454545456,22085.18181818182,17411.18181818182,22057.272727272728,sjf
1947,1854.5454545454545,19945.0,21570.18181818182,22388.363636363636,22241.090909090908,17532.0,22684.909090909092,twins
1948,1840.8181818181818,19961.545454545456,21724.0,22816.81818181818,22649.545454545456,17550.090909090908,22362.909090909092,sjf
1949,1893.3636363636363,20794.727272727272,21731.545454545456,23518.81818181818,22042.909090909092,18070.090909090908,22836.636363636364,sjf
1950,1770.909090909091,21889.636363636364,22385.0,22912.545454545456,22079.363636363636,17998.0,22616.272727272728,sjf
1951,1843.2727272727273,21412.81818181818,22188.363636363636,22169.272727272728,21731.272727272728,18080.363636363636,22302.727272727272,twins
1952,1832.5454545454545,21339.363636363636,22367.363636363636,22339.545454545456,22683.909090909092,18247.090909090908,22250.81818181818,to
1953,1850.8181818181818,21772.454545454544,22157.0,22687.81818181818,22919.18181818182,17879.0,22223.81818181818,to
1954,1873.909090909091,21679.454545454544,22890.636363636364,23029.909090909092,22563.0,17904.81818181818,22757.545454545456,sjf
1955,1853.5454545454545,22029.363636363636,22421.454545454544,22653.090909090908,22155.636363636364,18385.454545454544,22167.454545454544,sjf
1956,1857.0,22232.636363636364,22631.636363636364,22592.545454545456,21433.363636363636,18349.545454545456,22094.727272727272,mlf
1957,1886.2727272727273,21423.090909090908,22896.272727272728,22740.0,22319.18181818182,18736.363636363636,22647.909090909092,mlf
1958,1864.909090909091,21697.909090909092,22367.727272727272,22950.0,22473.090909090908,17944.636363636364,22785.636363636364,sjf
1959,1868.090909090909,21546.545454545456,22788.363636363636,23316.81818181818,23153.272727272728,18217.090909090908,22866.0,sjf
1960,1893.5454545454545,21670.363636363636,21825.545454545456,23358.636363636364,22288.363636363636,17723.454545454544,22018.454545454544,sjf
1961,1838.6363636363637,21772.363636363636,22081.18181818182,23061.81818181818,22281.909090909092,17510.0,22099.272727272728,sjf
1962,1816.2727272727273,21382.18181818182,22550.454545454544,22190.636363636364,22146.636363636364,17569.636363636364,22111.454545454544,mlf
1963,1880.2727272727273,21945.18181818182,22916.545454545456,22617.636363636364,22223.18181818182,17966.090909090908,22372.909090909092,mlf
1964,1860.7272727272727,21541.363636363636,22622.0,23275.545454545456,23005.454545454544,17747.454545454544,22687.18181818182,sjf
1965,1752.8181818181818,20831.545454545456,21989.363636363636,22713.81818181818,22441.909090909092,18184.727272727272,22128.909090909092,sjf
1966,1852.4545454545455,20800.0,21612.545454545456,22638.272727272728,22394.545454545456,18635.454545454544,22364.727272727272,sjf
1967,1858.7272727272727,21234.272727272728,21757.909090909092,22475.454545454544,22429.636363636364,18195.272727272728,22213.545454545456,sjf
1968,1856.5454545454545,21044.272727272728,21818.18181818182,22835.363636363636,22702.81818181818,17964.272727272728,22744.454545454544,sjf
1969,1912.0,21387.090909090908,22342.727272727272,22590.454545454544,23111.090909090908,18073.636363636364,22952.636363636364,to
1970,1866.6363636363637,20229.636363636364,21894.363636363636,22992.454545454544,22614.18181818182,18294.272727272728,22224.0,sjf
1971,1862.7272727272727,20084.727272727272,21860.363636363636,22706.727272727272,22302.272727272728,18324.909090909092,21912.18181818182,sjf
1972,1750.8181818181818,19642.363636363636,21518.545454545456,22900.363636363636,22428.636363636364,17850.18181818182,22066.636363636364,sjf
1973,1855.4545454545455,20346.363636363636,21894.545454545456,22775.090909090908,22509.81818181818,17904.18181818182,22655.727272727272,sjf
1974,1897.5454545454545,21533.272727272728,22047.545454545456,23261.363636363636,22923.0,18310.363636363636,23081.363636363636,sjf
1975,1819.090909090909,22181.363636363636,21886.636363636364,22646.81818181818,22370.636363636364,18709.18181818182,22670.454545454544,twins
1976,1885.1818181818182,22015.272727272728,21121.454545454544,23199.363636363636,22067.090909090908,18807.0,22321.18181818182,sjf
1977,1899.1818181818182,21411.636363636364,22498.545454545456,22241.454545454544,22223.909090909092,18456.272727272728,22162.18181818182,mlf
1978,1885.7272727272727,21622.81818181818,22059.363636363636,22987.272727272728,22132.81818181818,18024.81818181818,22656.81818181818,sjf
1979,1859.909090909091,21912.727272727272,22675.0,23252.636363636364,22567.272727272728,18852.090909090908,22956.636363636364,sjf
1980,1798.6363636363637,21620.090909090908,22305.454545454544,22651.636363636364,21847.363636363636,18557.81818181818,22117.545454545456,sjf
1981,1882.909090909091,21479.0,21953.0,22548.090909090908,22412.272727272728,18689.727272727272,22461.272727272728,sjf
1982,1868.4545454545455,21268.545454545456,22289.090909090908,22425.81818181818,22605.454545454544,18447.909090909092,22385.090909090908,to
1983,1863.7272727272727,21714.81818181818,22112.81818181818,23048.545454545456,22461.0,18644.363636363636,22517.090909090908,sjf
1984,1891.2727272727273,22033.454545454544,22290.090909090908,23094.0,21595.636363636364,18637.0,22787.454545454544,sjf
1985,1825.2727272727273,21579.636363636364,21896.454545454544,22673.18181818182,22444.272727272728,18623.909090909092,22238.18181818182,sjf
1986,1806.909090909091,21617.545454545456,21911.363636363636,22729.81818181818,21811.0,18265.454545454544,21939.18181818182,sjf
1987,1822.2727272727273,22190.454545454544,22230.0,22494.545454545456,22717.454545454544,18760.545454545456,22269.18181818182,to
1988,1820.8181818181818,21679.18181818182,22288.727272727272,22756.636363636364,22596.18181818182,18631.545454545456,22712.454545454544,sjf
1989,1897.5454545454545,22109.545454545456,22301.090909090908,23106.090909090908,22980.0,18869.272727272728,22805.909090909092,sjf
1990,1835.909090909091,21378.272727272728,21659.636363636364,22861.636363636364,21821.18181818182,18734.363636363636,21859.18181818182,sjf
1991,1844.0,21288.545454545456,22079.363636363636,22580.909090909092,22439.454545454544,18368.090909090908,21815.454545454544,sjf
1992,1830.6363636363637,21345.0,21795.272727272728,22475.909090909092,22661.18181818182,18397.727272727272,22199.909090909092,to
1993,1857.1818181818182,21348.909090909092,21700.545454545456,22575.363636363636,22043.090909090908,18026.909090909092,22705.636363636364,twins
1994,1896.6363636363637,21551.0,22275.090909090908,23015.0,22992.909090909092,18481.090909090908,22759.090909090908,sjf
1995,1861.090909090909,20602.454545454544,21537.090909090908,22812.909090909092,22694.545454545456,18428.0,22239.636363636364,sjf
1996,1875.909090909091,21260.363636363636,21881.909090909092,22633.545454545456,21991.363636363636,18204.363636363636,21735.272727272728,sjf
1997,1854.090909090909,21321.18181818182,21435.090909090908,22652.272727272728,22329.454545454544,18346.81818181818,22133.636363636364,sjf
1998,1826.7272727272727,20990.090909090908,21881.81818181818,23037.090909090908,22036.272727272728,18808.545454545456,22906.18181818182,sjf
1999,1853.8181818181818,21539.0,22264.81818181818,23393.0,23271.363636363636,18016.18181818182,23190.545454545456,sjf
2000,1755.0,20142.909090909092,23582.545454545456,23915.81818181818,23383.454545454544,13545.90909090909,23400.545454545456,sjf
2001,1824.7272727272727,20261.272727272728,23452.909090909092,23758.090909090908,23067.81818181818,14073.818181818182,22804.454545454544,sjf
2002,1827.909090909091,20588.454545454544,23832.272727272728,23295.090909090908,23038.545454545456,13756.545454545454,23046.0,mlf
2003,1813.3636363636363,20305.636363636364,23610.81818181818,23788.272727272728,23217.636363636364,13519.454545454546,23246.81818181818,sjf
2004,1847.7272727272727,20798.272727272728,23814.81818181818,24057.454545454544,23852.0,13428.0,23480.0,sjf
2005,1792.7272727272727,19058.81818181818,23236.636363636364,23476.090909090908,23344.272727272728,14024.272727272728,23279.727272727272,sjf
2006,1760.909090909091,18964.727272727272,22804.090909090908,23736.636363636364,23598.909090909092,14172.0,23359.363636363636,sjf
2007,1770.4545454545455,19567.090909090908,22926.727272727272,23794.454545454544,23227.545454545456,13656.727272727272,22913.0,sjf
2008,1839.6363636363637,19719.454545454544,23302.18181818182,23777.454545454544,23534.18181818182,13578.90909090909,23166.090909090908,sjf
2009,1873.4545454545455,20442.636363636364,23600.0,24129.0,24274.727272727272,13219.272727272728,23563.909090909092,to
2010,1780.1818181818182,18129.909090909092,22761.636363636364,23984.272727272728,23301.545454545456,14090.272727272728,23078.81818181818,sjf
2011,1810.090909090909,18375.81818181818,23122.909090909092,23882.090909090908,23200.090909090908,14269.272727272728,23127.636363636364,sjf
2012,1778.3636363636363,18298.727272727272,23174.454545454544,23910.909090909092,23045.636363636364,14340.727272727272,23339.636363636364,sjf
2013,1871.909090909091,18991.81818181818,22907.272727272728,23635.363636363636,23426.545454545456,13629.0,23490.272727272728,sjf
2014,1837.2727272727273,20295.636363636364,23363.909090909092,24116.18181818182,23934.81818181818,13560.0,23418.0,sjf
2015,1770.909090909091,18415.909090909092,22885.545454545456,23716.909090909092,23459.272727272728,14249.363636363636,23378.909090909092,sjf
2016,1816.6363636363637,18687.18181818182,22758.090909090908,24031.18181818182,22853.454545454544,13933.181818181818,23018.090909090908,sjf
2017,1854.1818181818182,18613.727272727272,22928.909090909092,24028.545454545456,23046.454545454544,13981.09090909091,23204.81818181818,sjf
2018,1789.5454545454545,18573.636363636364,22936.090909090908,23516.18181818182,23218.545454545456,13905.90909090909,23376.363636363636,sjf
2019,1892.5454545454545,19746.090909090908,23191.81818181818,23796.363636363636,23833.272727272728,13477.363636363636,23594.454545454544,to
2020,1816.5454545454545,19631.636363636364,22972.18181818182,24070.0,23069.363636363636,14639.454545454546,23052.272727272728,sjf
2021,1739.5454545454545,19558.272727272728,23155.909090909092,23602.090909090908,23457.545454545456,14636.545454545454,23415.090909090908,sjf
2022,1764.3636363636363,19476.363636363636,22600.090909090908,23699.18181818182,23459.727272727272,14465.181818181818,23075.090909090908,sjf
2023,1855.2727272727273,19508.454545454544,22860.0,24069.636363636364,23354.636363636364,14286.363636363636,22947.272727272728,sjf
2024,1838.7272727272727,19585.727272727272,23281.272727272728,24119.363636363636,23356.363636363636,14238.545454545454,23298.18181818182,sjf
2025,1785.0,21043.909090909092,23297.545454545456,23870.272727272728,22888.18181818182,14788.272727272728,22879.81818181818,sjf
2026,1848.1818181818182,21100.636363636364,23415.363636363636,23567.454545454544,23182.81818181818,14811.181818181818,22554.909090909092,sjf
2027,1814.6363636363637,20868.272727272728,23507.727272727272,23636.81818181818,22896.272727272728,14381.363636363636,23440.363636363636,sjf
2028,1777.5454545454545,20981.18181818182,23743.909090909092,24073.636363636364,23518.0,14372.454545454546,23151.454545454544,sjf
2029,1841.2727272727273,21133.363636363636,23794.81818181818,24221.090909090908,23734.363636363636,13970.90909090909,23499.636363636364,sjf
2030,1820.1818181818182,20862.545454545456,23584.090909090908,23805.636363636364,23601.454545454544,14240.272727272728,22794.81818181818,sjf
2031,1756.8181818181818,21071.727272727272,23337.727272727272,23748.727272727272,23504.81818181818,14452.0,22956.454545454544,sjf
2032,1794.090909090909,21011.545454545456,22897.363636363636,24026.090909090908,23085.090909090908,14375.363636363636,23004.909090909092,sjf
2033,1830.090909090909,20850.545454545456,23325.727272727272,23703.727272727272,23205.909090909092,14523.0,23285.18181818182,sjf
2034,1872.7272727272727,20702.363636363636,23398.0,23983.090909090908,23512.454545454544,14157.90909090909,23596.636363636364,sjf
2035,1807.2727272727273,20363.363636363636,23079.636363636364,23051.0,23399.454545454544,14561.0,22813.0,to
2036,1805.7272727272727,20498.363636363636,23191.0,23529.272727272728,23337.272727272728,14830.363636363636,22970.272727272728,sjf
2037,1777.5454545454545,20422.363636363636,23148.272727272728,23417.909090909092,23831.909090909092,14830.363636363636,22918.272727272728,to
2038,1838.4545454545455,20705.545454545456,23026.636363636364,23788.81818181818,23386.0,14526.181818181818,23137.636363636364,sjf
2039,1872.090909090909,20481.272727272728,23406.545454545456,23878.81818181818,23768.81818181818,14009.272727272728,23576.0,sjf
2040,1815.1818181818182,20052.545454545456,23024.090909090908,23435.272727272728,23491.272727272728,14596.181818181818,23087.909090909092,to
2041,1826.0,20075.363636363636,22404.090909090908,23624.545454545456,23315.454545454544,14694.818181818182,22855.090909090908,sjf
2042,1855.909090909091,20144.0,23365.545454545456,24022.727272727272,23032.272727272728,14672.818181818182,23355.636363636364,sjf
2043,1824.909090909091,20369.0,23412.81818181818,23891.545454545456,23648.636363636364,14798.727272727272,23211.272727272728,sjf
2044,1864.3636363636363,20242.636363636364,23437.090909090908,24292.18181818182,23757.0,14415.727272727272,23431.090909090908,sjf
2045,1798.6363636363637,20384.727272727272,23091.727272727272,23817.272727272728,23048.363636363636,15517.90909090909,23047.454545454544,sjf
2046,1825.1818181818182,20348.454545454544,23041.090909090908,23294.18181818182,22952.454545454544,15661.545454545454,22889.090909090908,sjf
2047,1807.3636363636363,20235.363636363636,22891.727272727272,23574.090909090908,23480.18181818182,15422.818181818182,23045.18181818182,sjf
2048,1840.909090909091,20439.18181818182,22565.545454545456,23788.909090909092,23346.18181818182,15155.454545454546,23376.727272727272,sjf
2049,1866.8181818181818,20353.090909090908,23323.636363636364,23979.81818181818,23910.81818181818,14893.454545454546,23844.454545454544,sjf
